img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
69d706cb-2c9e-4847-8f01-e2d3d42f14ba.jpeg,1525,2145,640,778,1052,1312,albopictus
8aff25b3-208c-4faa-b308-0a366787c462.jpeg,966,1288,240,386,659,848,culiseta
c70b9e67-d78e-4404-a540-e15fd199b827.jpeg,768,1024,277,301,383,458,culex
5b1f7628-a5eb-45c0-b4f1-9a6aedd89729.jpeg,2976,3968,1072,2331,2266,3286,albopictus
8d43af45-55da-4714-a0d1-9970edbaf0d1.jpeg,1311,982,564,673,906,918,culex
54f2fb2b-bfc9-4682-91d3-b296dde156da.jpeg,1498,1659,442,547,886,1230,culiseta
6e53b65a-9e52-4297-898f-b8bcf8cc90b4.jpeg,1024,1365,264,552,611,914,culiseta
fcfec73a-49ca-435c-aa3a-bfaa36446e19.jpeg,4000,3000,955,121,2741,2324,culex
5c2a60cf-71eb-4421-b515-0b549edbc27e.jpeg,1168,2592,371,1087,834,1836,japonicus/koreicus
12f095b7-00f0-4ec1-8d30-a8e057d98f5c.jpeg,489,365,114,94,320,274,albopictus
cb073b7e-2b79-436f-83f5-60fe23cea7fe.jpeg,2448,3264,884,1279,1934,2305,albopictus
0506f22c-5174-4fe0-982b-782de30029e3.jpeg,5312,2988,1678,1598,2445,2341,albopictus
732e976e-00d9-4ff0-8c13-7f51515128cd.jpeg,1517,1600,599,588,887,1035,albopictus
7c76a8e4-0ebd-44d5-a49a-be70c1365b33.jpeg,3096,4128,1069,1893,1641,2557,albopictus
ca2cf842-329f-4c6c-9ff7-ae9f384f4e97.jpeg,3024,4032,1056,1164,1423,1578,albopictus
36bcec73-f774-4fe9-8f21-dfa55bca437c.jpeg,768,1024,156,407,473,642,culex
76487cb0-7c6f-4670-948f-1a64ba326f38.jpeg,1470,1444,591,537,861,887,albopictus
4e9fea73-0780-49c2-ba4c-e26f708dbf23.jpeg,768,1024,258,710,445,943,albopictus
cccfb882-404b-4229-bb1a-8872efe9c1c1.jpeg,1500,2000,511,846,822,1150,culex
ea7e99ff-baaa-42fc-bb10-80a569144c38.jpeg,3456,4608,1602,1255,2101,2128,culex
89e71477-e946-468a-916d-c7a624e11414.jpeg,2432,3286,998,1330,1299,1599,albopictus
f69a5e6b-8fc9-4efa-a3d0-b3bc693217fb.jpeg,4000,3000,1325,986,1967,1797,albopictus
09bad2d9-6675-41a3-b442-6d055dc8f427.jpeg,768,1024,323,549,418,643,culex
289a6923-73f9-4c2a-afd0-5fdfa0d488dd.jpeg,1024,1365,80,264,1022,1079,culex
27d2800b-4eb7-4312-a058-37d227c117aa.jpeg,1024,1365,351,601,659,1002,culex
dd4977e6-5df6-48f4-9c86-3c992759a203.jpeg,1600,960,807,263,984,463,albopictus
bc250aab-4539-477c-941a-b2c7e9a486a2.jpeg,1836,3264,469,1628,1235,2096,culex
1b1b73ac-ae53-418c-8f72-b4b79c68a021.jpeg,1932,2576,653,782,1397,1383,culex
1c283509-c61b-4849-bcb4-7438c2180da8.jpeg,3024,4032,846,1989,1224,2314,albopictus
ba82abf1-8365-46f6-bf98-76f1b96ad365.jpeg,3024,4032,219,1031,2470,2921,aegypti
928821bb-9a22-41ce-a528-34c0d54b4465.jpeg,1105,1695,362,595,654,1042,culex
5446961c-955c-477f-a1af-cf2274777b4b.jpeg,901,1600,399,739,517,878,albopictus
6463fde5-c0b5-4c42-91b6-1d6244b801b5.jpeg,768,1024,268,678,374,810,culex
ea947b16-d647-4f39-b04c-c927098e76d2.jpeg,828,1792,0,605,807,1441,japonicus/koreicus
32f27d85-2ff8-4e35-8690-109ee2b54ef8.jpeg,1820,1024,798,417,981,570,culex
c226a6c5-e245-4b51-8144-742fea695684.jpeg,3024,4032,1297,1841,1823,2494,culex
3327de15-b703-441c-940f-2433625e0794.jpeg,571,571,185,120,499,363,albopictus
46e72a5b-dbc6-4ae5-9138-82a97319c4d8.jpeg,768,1024,66,152,591,671,albopictus
466e4dac-c825-4a12-a6e1-a17399900b01.jpeg,1369,1369,315,315,735,789,albopictus
a21fcd95-3ca1-462b-9ac7-65a04ca1b583.jpeg,3024,4032,754,2102,1736,2788,albopictus
b97313e2-5579-4ab0-b571-91e68a26c1fc.jpeg,1365,1024,557,360,871,556,culiseta
fa54fb9e-6b05-4cdc-b7b1-38335cb34bf6.jpeg,768,1024,345,408,454,559,culex
5da5325f-17c8-474c-bed9-11b6138d953a.jpeg,2268,4032,948,1917,1431,2429,anopheles
26dc12e2-37a8-4e81-84fe-d7479ddb15c6.jpeg,2604,4624,688,1776,1788,2915,culex
a43ead47-5c03-4333-8521-3a49f586b66c.jpeg,1024,1365,240,447,746,1021,culex
b5c628fe-6291-4c34-b466-6439a8b61c80.jpeg,3024,4032,1206,2125,2036,2966,culex
759f0107-6b34-4ffe-b1f2-ee01bac2fac8.jpeg,1024,1820,279,812,708,1206,culex
2a474009-7f8c-4536-95db-7c4f066a79cb.jpeg,3920,2204,2340,849,2608,1074,albopictus
00127958-8227-4b67-9168-30b9e0560d93.jpeg,1024,2106,226,552,649,902,culex
5f05f098-dcd3-40f0-8094-77fa6164c86c.jpeg,768,1024,381,423,736,888,albopictus
c637afff-3d67-483f-b505-7e15ba2c3600.jpeg,3024,4032,848,2009,1311,2790,albopictus
a7464c30-8e11-45f0-93e2-b7c25dbfe585.jpeg,1024,1820,303,880,525,1083,culex
b6cd658e-9625-4293-8bf3-abef647962de.jpeg,3120,4160,1466,2730,2006,3116,albopictus
389188d7-b6aa-4895-aaf1-4e10ac32b711.jpeg,640,1136,67,157,594,963,albopictus
c3b2bbeb-35bf-495f-9803-887525016ac9.jpeg,4160,3120,746,475,3301,2782,culex
6317a279-8147-4846-b518-e1492cd4de7c.jpeg,2028,2390,545,894,1340,1970,culiseta
603c2161-6800-4f95-a40c-d5c5e95b8a00.jpeg,3024,4032,1211,1674,1687,2218,culex
a7a0aa88-3d64-492f-9752-14c0de19a85b.jpeg,890,890,323,167,617,502,albopictus
0a27c171-f5b6-4edc-a059-4c3f729cae4a.jpeg,3456,4608,578,1543,1615,3044,culex
d1523f9a-2164-4658-892f-b983725403a8.jpeg,1908,4032,725,1719,1376,2553,culex
aac1b47d-ae15-4831-989c-e9fa2746e87c.jpeg,1820,1024,944,290,1228,578,culex
3d6b96e5-7da2-4151-b5f2-0dd5859726f0.jpeg,959,1407,313,610,707,899,albopictus
4ccf4d9d-8a1e-43b4-82d8-079593c485a3.jpeg,900,1600,296,946,436,1081,albopictus
8eb31b97-28c4-4de3-a4fa-2d9586e4bd6d.jpeg,2275,1024,1044,409,1322,704,culex
bd0f3efa-6c9d-48ad-9377-d47190d3fafb.jpeg,711,779,117,71,591,614,albopictus
6cc752ea-1545-498f-a080-50d0a7b960fd.jpeg,3968,2240,630,137,1427,1181,albopictus
6ae10318-f0bb-4bb1-b073-a651dea2fe79.jpeg,2448,3264,891,1584,1468,1964,albopictus
b501d06a-12d8-4baf-8c29-1ebd6d053239.jpeg,3024,4032,1293,1796,1713,2411,culex
c0a8b9ed-fb79-4685-b651-5bdb3b144aae.jpeg,1393,1145,204,150,1179,958,albopictus
bd78fc99-e160-47a9-8dec-10d1b7e1a6d6.jpeg,768,1024,340,316,499,469,culex
bc7cd60e-225a-4ef7-ac7f-2bc10c357fea.jpeg,1458,2592,266,993,890,1770,albopictus
0bb3f65c-5f2e-4c07-becd-f10524a3cf0b.jpeg,1024,1365,60,368,687,978,culex
284c10e9-f855-4a94-a4d6-872025b42d29.jpeg,2048,1152,571,277,1273,888,albopictus
b546859b-0276-4ed7-a39b-5c17116ea732.jpeg,575,851,218,431,365,585,albopictus
302a8fb9-d281-47d9-a36c-0d1407b94670.jpeg,1016,895,449,381,796,630,culex
332ec08b-8135-4b61-9079-1f47e5209ff0.jpeg,3472,4624,859,1650,3373,4254,albopictus
71562f5b-7bca-4108-9928-c6b67dc53640.jpeg,439,487,147,173,306,325,culex
7160d3f7-1b23-4ccd-b5b8-cbe8e9381f14.jpeg,768,1024,346,238,474,389,culex
9d760377-70fe-44db-9a04-f81d6da177be.jpeg,1024,1365,280,746,578,1071,culex
79c1f701-9149-4086-8626-5c8488586c8a.jpeg,1770,1664,708,618,966,991,albopictus
1ea389ef-63d8-4559-a579-31d50e18d23e.jpeg,3000,4000,649,1333,1777,3312,japonicus/koreicus
67b72bc3-ce0c-4f23-8d6c-5387bf39c154.jpeg,1152,2048,298,580,616,1131,albopictus
7fa7ac58-d659-4651-a882-4add85d78806.jpeg,768,1024,279,247,515,618,culex
0196fa32-dc87-4d17-b025-9d49d611ede5.jpeg,1024,1820,428,850,560,1001,culex
73122dd9-991a-4846-8f8d-6ff758b1378f.jpeg,5616,2808,1655,72,3731,2329,culex
9e4581ec-5a74-480e-a52b-e3f04d6b822f.jpeg,3264,2448,1356,859,1771,1411,albopictus
11dcd9c7-a2ff-490c-a927-c410ecbf7788.jpeg,2129,1024,460,211,819,542,albopictus
6cc468bf-fe92-49de-8e13-a4480d33c516.jpeg,1080,712,221,129,1003,615,albopictus
51980e5b-e79c-414f-ade2-26c0b3e51d9f.jpeg,967,1503,370,528,607,789,culex
ecdfed4e-34d7-4042-8c5c-f88eb3e2d0d4.jpeg,902,902,212,201,732,630,culex
b7a25974-73a9-49ca-b843-db92805ba546.jpeg,3264,2448,1371,972,1866,1373,albopictus
dc58ffc3-1315-4842-8bcb-b3e69f8becde.jpeg,3024,4032,748,1841,1615,2434,culex
80fbebb7-262d-41b0-993d-b223ecbdd7b9.jpeg,2600,4624,979,2704,1305,3056,albopictus
2804bbd0-add6-4a79-abb8-1edcbda9d338.jpeg,1908,4032,671,1814,1196,2522,japonicus/koreicus
a56722ac-66ff-401c-ac24-0496e811f2ef.jpeg,1932,2576,798,1152,1077,1496,culex
8b0e47d4-819c-4e1d-bb7b-57ccb5ba4c3c.jpeg,3024,4032,715,469,2619,2379,albopictus
86e7cee3-92ac-40e5-b0dc-457ddf2e795e.jpeg,1400,1819,270,458,1249,1327,albopictus
e4d4611d-acc1-4b55-85d7-387eac8dfc61.jpeg,4160,3120,1293,504,3091,2272,albopictus
300ff3ec-8210-479b-8da4-91bf88df19e7.jpeg,3024,4032,1108,1687,2071,2381,culex
221c3121-1c79-4224-90db-c3a068ecf9e9.jpeg,2448,3264,787,1327,1868,2100,albopictus
39fa85e9-9e30-422f-8f5d-10e6d12fa1a4.jpeg,1024,1365,473,635,644,790,culex
33f73e77-469c-4636-8fc2-11ab7e1d5cc7.jpeg,1520,2688,799,1091,1002,1373,albopictus
6fedc810-00e7-4bf5-9959-a2d8f121f797.jpeg,4032,3024,1768,1185,2229,1876,culex
e70fc5c2-57cb-4f4f-8015-e44f34469528.jpeg,3120,4160,760,2025,1803,3045,albopictus
223c1d7c-fc61-4853-9484-24700121cde2.jpeg,1600,1200,519,177,1282,1045,albopictus
4d5d0f05-a631-4eeb-a83c-783d8b7e10d4.jpeg,2576,1932,812,993,1352,1649,albopictus
97b69dcd-0d02-4a17-88ad-82768b5790da.jpeg,2106,1024,1138,228,1397,433,albopictus
432b6550-46ac-49ad-a05d-6f091e6f09c1.jpeg,3024,4032,1408,1855,2222,2503,culiseta
5c37f541-5f16-4c16-81d0-bbe8ab56a539.jpeg,768,1024,378,430,504,559,culex
7cc1a279-9fca-4da5-822b-12750c658447.jpeg,3024,4032,632,1210,1889,2228,albopictus
eb4bf24f-6753-4e3e-ba7f-a277d3833ca5.jpeg,2448,3264,1036,1381,1364,1656,albopictus
37ccda65-bfbd-422b-93e2-32213b23d2f1.jpeg,2160,2160,926,878,1259,1254,albopictus
6c58cab8-cff3-425e-8b50-373bc5aacf9d.jpeg,1166,2592,400,867,1023,1653,culex
415da501-ca17-483d-895c-f2e4b81d578a.jpeg,1024,1365,310,209,643,607,culex
a11a0391-e87d-4ac0-a9ae-b3a3c7d21367.jpeg,3024,4032,57,360,2878,3277,culex
eb42b131-a89a-42c7-91fa-6ba83093f7eb.jpeg,1024,2273,283,831,538,1087,culex
9569abf1-b5ee-497b-ae08-28cee6a6d340.jpeg,3000,4000,757,1386,2093,2604,culex
e64b389e-291b-4685-b760-43f1599b7db8.jpeg,1024,1365,188,396,763,1066,culex
3847dd06-4d1a-42c0-b182-9fd8a7d4cf57.jpeg,1819,1949,289,504,1567,1670,culex
a9247b3c-94ff-47ca-b7ea-e5502473fd79.jpeg,3000,4000,1100,2087,1352,2363,albopictus
ea6193a1-7a92-4df8-98d4-1cc692eded1d.jpeg,2240,4608,569,1580,1515,2316,culiseta
39898b02-2736-4db8-bbb9-75ed2f8bd563.jpeg,768,1024,369,480,507,631,albopictus
d38b91cd-6d88-4334-a833-5dc8743f0a24.jpeg,1365,1024,530,439,770,767,albopictus
6e4c95cc-247e-4f17-9419-e4b19f6842eb.jpeg,189,157,33,9,172,147,albopictus
b6da3790-306f-4261-80d7-04ea6e46d0c2.jpeg,1352,1352,597,507,1160,1172,culex
98587dcc-7fad-4f24-b33a-a4dae58a909d.jpeg,720,1600,149,481,460,849,japonicus/koreicus
4fccefa5-1033-43d0-afe6-ab944f52b6b3.jpeg,1024,1365,313,618,429,723,culex
e6e65a94-b8fc-4e3c-be1e-e6b4f313ec7d.jpeg,2448,3264,1419,1763,1662,1979,albopictus
c8a84ab5-6414-4519-bc1c-d871e3f94d82.jpeg,828,1792,186,556,622,956,culiseta
1a580e3e-5c20-4a4c-9f3e-c27d7ccfcced.jpeg,768,1024,427,455,553,574,culex
9435c513-b83a-4598-9547-24e25c8eb5ff.jpeg,3456,3456,2015,2146,2915,2641,culex
f4def404-05d7-48c3-b703-49a6272ced6b.jpeg,2592,1168,946,214,1637,967,japonicus/koreicus
6b7d50be-3a97-4951-9998-011a8e282b3d.jpeg,3024,4032,1261,1492,2251,2543,culiseta
6423246d-af0d-452f-a588-a7bc11ffa5c6.jpeg,768,1024,143,262,593,746,albopictus
2208a14d-c06e-47f0-a725-b89c6ddbf80a.jpeg,1080,2280,129,623,840,1573,culex
34375c63-f07a-45c5-bf90-9d5984162130.jpeg,768,1024,311,419,453,658,culex
1b163cba-aa93-40bd-b933-3493c4e19a51.jpeg,3024,4032,1358,1496,1656,1791,albopictus
208850fb-dccb-4dbd-928a-b5b997e49c3f.jpeg,3456,4608,1617,2435,2484,3136,culiseta
482a40c4-2405-4e4f-a1b9-823e72fb5769.jpeg,4160,2340,1887,984,2454,1635,albopictus
3eea4300-983e-47c0-84ed-bbf995fd05c4.jpeg,3024,4032,871,2139,2335,3240,culex
0542ce11-2449-4d1f-9a3f-52fe696aa76a.jpeg,768,1024,309,456,424,549,japonicus/koreicus
54b01ca5-59e6-4024-95a0-1bfd0c225010.jpeg,2448,3264,765,737,2364,2208,albopictus
050cdf79-8d5a-4816-a076-4a1becf77a6a.jpeg,1024,1365,252,273,811,944,culex
80b0c7ca-9bda-48c2-b434-e87665c311fe.jpeg,768,1024,261,558,394,717,albopictus
734d9e91-36f2-4e46-95d1-91cc1c617fc3.jpeg,3000,4000,1381,1729,1917,2225,culex
eadc1888-0e42-46d3-b8cf-707ba014ebab.jpeg,1024,1365,236,121,921,803,culex
795fcffb-bc5f-4c78-896f-16aa6484a51f.jpeg,1944,2592,261,872,1234,1684,albopictus
b2d6ebe7-104a-4cff-8b8a-47c6e6f19ba9.jpeg,720,1280,238,205,546,576,albopictus
8016bf2a-f3a8-44fc-9ffc-c3db0673b517.jpeg,1024,2219,364,1243,511,1536,culex
1831b678-2a65-47c5-b9e4-862da2ad3b6f.jpeg,3000,4000,1081,1226,2016,2040,culex
d8da65fa-6e49-4568-a695-cb106170f9dd.jpeg,1365,1024,596,517,841,684,culex
90b54a44-d8e8-424e-99e1-4bfe86a42872.jpeg,2448,3264,1075,1370,1357,1673,albopictus
d7480c88-cb2f-4627-8d26-dd19437e6d96.jpeg,4128,2322,1821,897,2523,1408,albopictus
8637324c-8a73-452b-a596-9c31a301785f.jpeg,1365,1024,387,335,924,671,albopictus
fab5a33d-20d9-42ed-b68a-48395e2fd4bd.jpeg,4224,5632,1782,1485,2311,1981,albopictus
83d32421-1759-40e9-a82c-8e74ae48a55c.jpeg,3000,4000,912,1251,2155,2066,albopictus
d03f0dc6-2fee-460e-ada2-bb012a989d25.jpeg,3024,4032,864,1975,1538,2417,albopictus
76c793cd-8065-4449-9b5a-71a9a2f11245.jpeg,1860,4032,0,1141,1743,2551,culiseta
268f94c3-9a4f-46d1-b815-c06effb247ee.jpeg,2592,1944,778,570,1433,1380,japonicus/koreicus
930450b2-66d3-420a-a080-312fc4c235c8.jpeg,1024,1820,370,860,626,1116,culex
7f9a29e5-c093-400c-8667-f6a42ac04187.jpeg,1058,942,433,282,606,491,albopictus
d302c86a-b04d-4738-90da-b251290b68b3.jpeg,1520,2688,520,1237,760,1459,albopictus
abd64544-0805-4ed7-a3fe-eb03ec6d42b4.jpeg,4000,3000,573,281,3319,2806,albopictus
380775d7-b860-4142-b488-460ccf3071c4.jpeg,1024,1365,399,522,683,782,culiseta
42b19a40-f264-471b-a4bf-f22a473aaf5e.jpeg,768,1024,188,698,281,781,albopictus
8306d9ec-ec81-4fa1-892e-59ffb2fb543f.jpeg,480,960,35,189,418,775,aegypti
7eed5651-bb09-4dd8-9eb9-386657ce408e.jpeg,2448,3264,652,1126,1818,2301,albopictus
b5670638-87eb-4e2a-b9c0-a8fc124ad37d.jpeg,1123,1406,401,374,788,824,culex
c4d91303-e56d-4468-848a-da6b7dcfb427.jpeg,768,1024,284,481,433,638,albopictus
2191ec38-114d-4157-9688-4c775b8be3cd.jpeg,768,1024,216,293,320,373,albopictus
67ae46d0-a585-40e7-9f5a-82214bc767f2.jpeg,4000,1848,1564,367,2177,1318,culex
425e7655-e19c-4c5c-89c5-c392cc6ec2de.jpeg,4032,3024,963,328,3194,2945,albopictus
4988efaa-8f4f-40c4-a646-442ec65da592.jpeg,3492,4656,2221,1790,2764,2559,culex
45fa52fb-a158-4c79-b338-32e7ec0fe3b5.jpeg,4000,1844,999,343,2429,1448,culex
40989929-90fa-4969-a715-ca4f118b2625.jpeg,3000,4000,634,2374,1244,3112,culex
2cac45c5-e884-4cbe-b10b-842273919025.jpeg,4032,3024,1617,860,2510,2260,japonicus/koreicus
4721e998-4c9c-4c52-8579-f81d8255a801.jpeg,768,1024,390,562,496,687,culex
1909b1f3-aa52-4cb2-b6d5-0e3760ef7ae9.jpeg,768,1024,255,409,480,559,culex
0fbed7ae-88e4-4cec-aefc-10b80c8d5817.jpeg,3024,4032,230,398,2869,3083,culiseta
2d4c7874-ebfb-471a-b64d-5cdb20ec26a2.jpeg,3096,4128,477,419,2628,3767,culiseta
71922ee5-e16c-40e0-a58f-bf35773cb22c.jpeg,2268,4032,0,0,2268,3421,culiseta
d931bd23-62be-443e-8170-b9a578d6c79b.jpeg,2268,4032,247,1189,1728,3773,culiseta
053ebc49-1964-44c9-b6db-8f7e9c0afed2.jpeg,3024,4032,464,1238,2397,3360,albopictus
159750d5-c03a-4251-a8e0-9baf51196656.jpeg,1752,1484,874,450,1353,875,culex
0aff37f2-d65f-4753-9e24-12540d3ebb67.jpeg,3024,2268,519,376,2612,2166,albopictus
8a247318-e915-45c0-8fbb-a8d139d4498e.jpeg,2592,4608,1078,2654,1633,3208,albopictus
b35f06ee-8bb4-4ada-9cc0-b63a5aa8eb3f.jpeg,904,1600,87,277,820,1116,culex
3cf429a0-98cf-4d8a-91e8-b372c4f3a45d.jpeg,1024,2106,283,838,754,1243,culex
2264ab58-b744-4a4b-89fe-6f326742b1bd.jpeg,1093,1147,0,111,855,919,albopictus
6c8916b7-39b1-4fce-af08-0e4d7cf2be42.jpeg,765,1024,241,558,351,633,albopictus
a6d99aab-a48d-4d54-95f9-5d25a2e0f226.jpeg,768,1024,301,525,452,679,culex
7cafec17-9382-4189-9fd3-0d7712a673e6.jpeg,900,1600,289,826,533,1044,albopictus
7327c3c9-75dd-4b08-9663-51dff0e85938.jpeg,3024,4032,646,1356,1259,1947,albopictus
9c6fe652-c091-4b95-a44c-2e18ec6eebc0.jpeg,2252,4000,1198,1234,1846,1989,albopictus
ef9397c2-2ec0-445b-a23e-b54896f78abd.jpeg,3456,4608,1246,2025,2366,3256,culex
af20154d-5238-4aa6-9245-e629bcd0178f.jpeg,2976,3968,1286,1501,1994,2519,culex
b45591ef-4a6a-433f-be95-7f1a2de0f2b6.jpeg,1800,4000,607,1760,943,2057,japonicus/koreicus
eb77511d-c039-4eb5-8f66-e85c2e397bf0.jpeg,1024,1365,317,820,585,1029,culex
1ae36266-34bd-47f3-a47b-157a9dface8f.jpeg,3120,4160,488,788,3109,3010,japonicus/koreicus
4a0f090d-e796-4a89-b5f5-4c5e06e158fb.jpeg,4312,5760,1872,1808,2577,2569,albopictus
d6664038-646d-4fdb-a34c-9e2166f7d2c2.jpeg,3024,4032,908,1506,2206,2362,culex
a3c30ef6-0b26-47cc-a13c-1e2330c3d8dd.jpeg,1024,2217,322,817,702,1157,culiseta
9450826d-eec6-4f30-aa51-351d1675c25c.jpeg,768,1024,326,461,436,588,culex
763f61eb-5a46-42e3-bf42-30df1572e502.jpeg,1200,1600,458,458,863,969,culex
feb081e0-8363-41ad-9f9c-f0c7a875fae9.jpeg,3022,1522,1142,521,1757,1187,culex
f8b74209-11c0-4dac-ba8b-cac0b18cf674.jpeg,3024,4032,1045,1154,2252,2162,albopictus
6eb8b5c4-1446-4de5-909b-1548b455a55d.jpeg,1365,1024,482,423,674,696,japonicus/koreicus
d58b71b0-4f76-4fc0-b23e-d481b066c250.jpeg,2988,5312,901,2525,1441,3262,albopictus
47b61d9d-4efa-4192-8a12-7ac83b5428fc.jpeg,768,1024,247,435,566,777,culex
432c2063-a49a-45b0-b46e-a85e57c82811.jpeg,3024,4032,1270,2048,1640,2544,culex
9cb2cbb7-eacd-42b8-8a61-192f2277de68.jpeg,3000,4000,69,489,2554,3722,japonicus/koreicus
825ba35b-314a-43fd-ac9f-f73b0c96b28d.jpeg,3024,4032,1397,1738,1824,2356,albopictus
950f18be-4cee-4807-a441-6caa4044f193.jpeg,2006,2547,447,512,1407,2160,culex
6f139bfd-f087-4f84-8a13-7218f8ee15e3.jpeg,3456,4608,1257,1789,1928,2627,albopictus
a648c2db-0231-43ac-9d3e-f69a0a2ccc50.jpeg,4608,3456,2185,1167,2746,1801,culex
60bd3463-379c-4c60-835c-4ceecd75be67.jpeg,617,617,201,153,481,406,culex
6b65c1a1-7413-4ba0-8a6a-873f3514f58e.jpeg,1474,1089,293,204,1096,1040,albopictus
1b01c1cd-1b32-4fe0-8a69-9a1df13f6c64.jpeg,3024,4032,1073,1466,1837,2153,albopictus
690514fb-8fc8-45a3-899f-eb2c438f061f.jpeg,1365,1024,314,160,622,596,culex
1d1cd82b-d31b-4725-aea1-dd76959c3216.jpeg,4608,2592,1986,922,2663,1602,culex
6144f7ee-eba4-46bf-8c53-b2dcb01ccff7.jpeg,4000,1800,1431,65,2875,1613,albopictus
77c801e0-f679-49a1-9a57-e663a73690ee.jpeg,2268,4032,504,1409,1779,2062,albopictus
60d02592-f6a6-4551-8035-e427fb5d0ec6.jpeg,768,1024,197,201,445,428,culex
b4b68998-6660-4a43-a2a5-7863e1c5632d.jpeg,2240,4608,809,1141,1349,1772,culex
b1b977df-dd1e-43fd-9e25-0a21e65990ce.jpeg,1024,2219,367,730,661,1016,culex
eb15a607-cbdb-431d-827b-5baac26f4ac5.jpeg,900,2000,167,776,594,1083,culex
5146067c-1209-481e-8e11-3ff3cef5d866.jpeg,2988,5312,363,2672,1391,3886,albopictus
92c90e50-289b-43a5-b240-aa99de364e82.jpeg,3024,4032,457,914,1944,2280,albopictus
7a0482fe-6324-4d69-ad2e-d78b10113a88.jpeg,2781,1829,859,570,1606,1286,albopictus
5a0ef680-cde1-4f09-aa75-805e8c6587d7.jpeg,1836,3264,699,1456,1149,1863,albopictus
10caf04c-5642-4b80-b96a-61cefa7c1cec.jpeg,3468,4624,1160,1418,2060,2249,albopictus
cd7cd649-ac26-48df-a179-629c7bb916e6.jpeg,1080,2400,486,981,755,1306,albopictus
63b874ef-fcc4-4f52-9e36-00361f7ca44a.jpeg,4032,3024,1533,642,3316,2743,culex
23783b95-3f83-4731-9973-b6cefd70dee9.jpeg,720,1600,131,533,419,907,culex
1220ae04-d11f-4f6f-a77e-8bd1a030a783.jpeg,1024,1365,429,508,577,651,albopictus
dfc4a4ae-374b-4008-b6b3-57978dd4a59b.jpeg,1798,2397,600,976,955,1367,culex
113c670e-b68c-43c5-a829-f17d1cc07564.jpeg,504,505,140,112,320,340,albopictus
ef7df230-78bb-4da9-8dd5-6c5331dc18a9.jpeg,4000,3000,1060,804,2934,2076,culex
0aa684c3-fae0-4a3f-a679-7988cd4e456d.jpeg,3024,4032,911,1196,1873,2348,culiseta
9dafc7e9-ae44-4335-8bbc-3cf266c7f4ff.jpeg,2992,4000,804,1608,2130,2537,culex
d622fc53-eb8d-4a7f-9fa2-a5af5b0bdbdd.jpeg,2340,4160,667,1440,1366,2005,albopictus
cdd02825-f935-48c9-8f0d-3ead1bc62d90.jpeg,3264,2448,446,598,2512,1946,albopictus
a8ab1c53-374f-4984-90ee-30ecf3640172.jpeg,768,1024,220,454,489,694,culex
a7247f9c-343b-421b-886d-eaec31fcee3b.jpeg,1024,2106,433,981,711,1260,culex
1e7dc8a6-f066-4d32-abc4-5b55e17503d8.jpeg,1920,2560,798,1093,1121,1406,albopictus
06aaf131-4c71-44c6-b2cc-e888e063d21e.jpeg,3456,4608,238,732,3245,4074,japonicus/koreicus
db6057b5-34dc-4158-9995-95e18766e3bd.jpeg,3024,4032,1111,1861,1707,2546,albopictus
f96c0eaa-4203-4a2b-97f7-38c86710abea.jpeg,768,1024,331,402,488,522,culex
47b1c794-f970-4c87-a6a3-1ce9ed103bcf.jpeg,1949,1946,689,491,1232,852,albopictus
d6bb97b8-ec8c-4d05-8acd-92c13ab19699.jpeg,1600,1200,598,494,858,753,culex
86567b77-b593-47bb-803d-5d30109ffaf8.jpeg,858,829,292,178,733,641,albopictus
9d6b980a-808a-4a8f-a4c0-ff841ae3b753.jpeg,3024,4032,978,1081,2541,3324,culex
35129cd1-e2fd-484e-97e4-867c2eedcf6b.jpeg,3456,4608,1141,1733,2179,2807,culiseta
db5a050e-080e-4b60-a585-ebb3ed26cccf.jpeg,1944,2592,422,1305,1689,2535,culex
9d9ce78f-876a-4ea2-9c44-6e956b8379bf.jpeg,1548,1548,101,237,989,1253,culex
b719ddba-3666-4dfd-848b-afe465d4dd5c.jpeg,3456,4608,945,2462,2040,3545,albopictus
1c75b9c7-8d34-4bf8-8d0d-b481ed042ae7.jpeg,828,1792,316,710,602,953,culex
cf171513-2391-4470-acd7-56c866660adc.jpeg,768,1024,423,393,586,571,culiseta
220b86ae-3160-46df-a6ac-c8d4f1cab92b.jpeg,1062,1416,463,666,612,798,albopictus
541b75e7-b6c9-4170-8bf8-3527af9014b1.jpeg,1406,2014,444,866,850,1142,albopictus
6e57a452-d12b-4e73-b620-8b12c5045914.jpeg,2448,3264,1490,1478,1640,1675,albopictus
6500f1c2-dc60-43d1-a71a-1d25c7b6ef95.jpeg,1080,1920,296,542,725,1064,culiseta
296e2f71-3e94-41da-8f9e-1ce3cdc25c2d.jpeg,3096,4128,1334,1799,1604,2104,culex
5721492b-89af-4cb4-b065-db3157980231.jpeg,2250,4000,365,860,1944,2569,culex
54b80db3-5ecb-4296-8b4f-faad44c79061.jpeg,4128,2322,1776,911,2217,1347,albopictus
c84caf37-ed09-40e2-bf85-6c5f3c3b6668.jpeg,3024,4032,162,954,2163,3825,albopictus
6fbe8be9-3e26-4ddf-92ee-5ff134cf789a.jpeg,4032,3024,1511,429,3177,2498,culex
